workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,internal_node_id,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,error
53,Control,True,1,True,True,100,1,1,True,True,True,True,100,0.0-125.0,1,518,[1],stimuli/1100100.jpg,370916,prediction_trial,150,image-keyboard-response,
53,Control,True,1,False,False,101,0,0,False,False,True,True,001,0.0-127.0,0,650,[0],stimuli/0101001.jpg,371934,prediction_trial,152,image-keyboard-response,
53,Control,True,1,False,False,101,0,0,False,False,True,True,010,0.0-129.0,0,693,[0],stimuli/0101010.jpg,373026,prediction_trial,154,image-keyboard-response,
53,Control,False,0,True,True,010,0,0,False,True,False,True,101,0.0-131.0,2,1259,[0],stimuli/0010101.jpg,374647,prediction_trial,156,image-keyboard-response,
53,Control,False,0,False,False,111,0,0,False,False,False,True,110,0.0-133.0,1,1451,[0],stimuli/0111110.jpg,376695,prediction_trial,158,image-keyboard-response,
53,Control,True,1,True,True,000,1,1,True,True,True,True,101,0.0-135.0,1,498,[1],stimuli/1000101.jpg,377648,prediction_trial,160,image-keyboard-response,
53,Control,True,1,False,True,001,2,2,False,True,True,True,100,0.0-137.0,2,515,[2],stimuli/2001100.jpg,378526,prediction_trial,162,image-keyboard-response,
53,Control,True,1,True,True,001,1,1,True,True,True,True,000,0.0-139.0,1,456,[1],stimuli/1001000.jpg,379363,prediction_trial,164,image-keyboard-response,
53,Control,True,1,False,False,011,1,1,False,False,True,True,001,0.0-141.0,1,443,[1],stimuli/1011001.jpg,380209,prediction_trial,166,image-keyboard-response,
53,Control,True,1,True,True,100,1,1,False,True,False,True,110,0.0-143.0,1,1439,[1],stimuli/1100110.jpg,382026,prediction_trial,168,image-keyboard-response,
53,Control,False,0,False,False,111,0,0,False,False,False,True,111,0.0-145.0,1,882,[0],stimuli/0111111.jpg,383514,prediction_trial,170,image-keyboard-response,
53,Control,False,0,True,True,000,0,0,False,True,False,True,111,0.0-147.0,1,763,[0],stimuli/0000111.jpg,384787,prediction_trial,172,image-keyboard-response,
53,Control,False,0,True,True,011,0,0,False,True,False,True,110,0.0-149.0,1,790,[0],stimuli/0011110.jpg,385974,prediction_trial,174,image-keyboard-response,
53,Control,True,1,True,True,010,0,0,True,True,True,True,000,0.0-151.0,0,786,[0],stimuli/0010000.jpg,387167,prediction_trial,176,image-keyboard-response,
53,Control,True,1,False,False,110,0,0,False,False,True,True,000,0.0-153.0,0,698,[0],stimuli/0110000.jpg,389112,prediction_trial,178,image-keyboard-response,
53,Control,True,1,False,True,010,1,1,False,True,False,True,110,0.0-155.0,1,960,[1],stimuli/1010110.jpg,390528,prediction_trial,180,image-keyboard-response,
53,Control,True,1,False,False,110,0,0,False,False,False,True,100,0.0-157.0,0,663,[0],stimuli/0110100.jpg,391716,prediction_trial,182,image-keyboard-response,
53,Control,True,1,False,False,011,1,1,False,False,False,True,111,0.0-159.0,1,913,[1],stimuli/1011111.jpg,393048,prediction_trial,184,image-keyboard-response,
53,Control,True,1,True,True,011,0,0,True,True,True,True,001,0.0-161.0,0,574,[0],stimuli/0011001.jpg,394288,prediction_trial,186,image-keyboard-response,
53,Control,True,1,False,False,110,1,1,False,False,False,True,111,0.0-163.0,1,638,[1],stimuli/1110111.jpg,395445,prediction_trial,188,image-keyboard-response,
53,Control,True,1,False,False,011,1,1,False,False,False,True,010,0.0-165.0,1,1081,[1],stimuli/1011010.jpg,397048,prediction_trial,190,image-keyboard-response,
53,Control,False,0,True,True,010,0,0,False,True,False,True,110,0.0-167.0,1,829,[0],stimuli/0010110.jpg,398427,prediction_trial,192,image-keyboard-response,
53,Control,False,0,False,True,010,1,1,False,True,False,True,111,0.0-169.0,0,1248,[1],stimuli/1010111.jpg,400281,prediction_trial,194,image-keyboard-response,
53,Control,True,1,True,True,000,2,2,True,True,True,True,010,0.0-171.0,2,574,[2],stimuli/2000010.jpg,401342,prediction_trial,196,image-keyboard-response,
53,Control,True,1,False,False,110,0,0,False,False,False,True,111,0.0-173.0,0,1220,[0],stimuli/0110111.jpg,403284,prediction_trial,198,image-keyboard-response,
53,Control,False,0,False,False,110,0,0,False,False,False,True,110,0.0-175.0,1,678,[0],stimuli/0110110.jpg,404525,prediction_trial,200,image-keyboard-response,
53,Control,True,1,True,True,001,1,1,True,True,True,True,100,0.0-177.0,1,562,[1],stimuli/1001100.jpg,405832,prediction_trial,202,image-keyboard-response,
53,Control,True,1,True,True,100,1,1,True,True,True,True,101,0.0-179.0,1,394,[1],stimuli/1100101.jpg,406761,prediction_trial,204,image-keyboard-response,
53,Control,True,1,True,True,001,1,1,False,True,False,True,010,0.0-181.0,1,1029,[1],stimuli/1001010.jpg,408161,prediction_trial,206,image-keyboard-response,
53,Control,True,1,True,True,100,1,1,True,True,True,True,000,0.0-183.0,1,474,[1],stimuli/1100000.jpg,408986,prediction_trial,208,image-keyboard-response,
53,Control,True,1,False,False,110,1,1,False,False,True,True,001,0.0-185.0,1,417,[1],stimuli/1110001.jpg,409804,prediction_trial,210,image-keyboard-response,
53,Control,True,1,False,False,110,1,1,False,False,True,True,000,0.0-187.0,1,380,[1],stimuli/1110000.jpg,410553,prediction_trial,212,image-keyboard-response,
53,Control,True,1,True,True,000,1,1,False,True,False,True,111,0.0-189.0,1,1680,[1],stimuli/1000111.jpg,412612,prediction_trial,214,image-keyboard-response,
53,Control,True,1,False,False,110,1,1,False,False,True,True,100,0.0-191.0,1,550,[1],stimuli/1110100.jpg,413747,prediction_trial,216,image-keyboard-response,
53,Control,True,1,True,True,011,0,0,False,True,False,True,101,0.0-193.0,0,1440,[0],stimuli/0011101.jpg,415606,prediction_trial,218,image-keyboard-response,
53,Control,True,1,False,False,011,1,1,False,False,True,True,100,0.0-195.0,1,534,[1],stimuli/1011100.jpg,416630,prediction_trial,220,image-keyboard-response,
53,Control,True,1,True,True,011,0,0,True,True,True,True,000,0.0-197.0,0,479,[0],stimuli/0011000.jpg,417484,prediction_trial,222,image-keyboard-response,
53,Control,True,1,True,True,001,1,1,False,True,False,True,011,0.0-199.0,1,909,[1],stimuli/1001011.jpg,418787,prediction_trial,224,image-keyboard-response,
53,Control,True,1,False,False,011,1,1,False,False,True,True,000,0.0-201.0,1,504,[1],stimuli/1011000.jpg,419682,prediction_trial,226,image-keyboard-response,
53,Control,True,1,True,True,001,0,0,True,True,True,True,011,0.0-203.0,0,555,[0],stimuli/0001011.jpg,420582,prediction_trial,228,image-keyboard-response,
53,Control,True,1,True,True,000,1,1,True,True,True,True,000,0.0-205.0,1,428,[1],stimuli/1000000.jpg,421338,prediction_trial,230,image-keyboard-response,
53,Control,True,1,False,True,100,0,0,False,True,True,True,011,0.0-207.0,0,395,[0],stimuli/0100011.jpg,422107,prediction_trial,232,image-keyboard-response,
53,Control,True,1,False,False,111,1,1,False,False,True,True,001,0.0-209.0,1,419,[1],stimuli/1111001.jpg,422857,prediction_trial,234,image-keyboard-response,
53,Control,True,1,False,False,111,0,0,False,False,True,True,000,0.0-211.0,0,394,[0],stimuli/0111000.jpg,423566,prediction_trial,236,image-keyboard-response,
53,Control,True,1,True,True,101,1,1,True,True,True,True,001,0.0-213.0,1,391,[1],stimuli/1101001.jpg,424300,prediction_trial,238,image-keyboard-response,
53,Control,True,1,False,False,011,1,1,False,False,False,True,110,0.0-215.0,1,885,[1],stimuli/1011110.jpg,425512,prediction_trial,240,image-keyboard-response,
53,Control,True,1,True,True,001,0,0,True,True,True,True,010,0.0-217.0,0,486,[0],stimuli/0001010.jpg,426397,prediction_trial,242,image-keyboard-response,
53,Control,True,1,False,False,110,0,0,False,False,True,True,001,0.0-219.0,0,669,[0],stimuli/0110001.jpg,427438,prediction_trial,244,image-keyboard-response,
53,Control,True,1,True,True,000,0,0,False,True,False,True,101,0.0-221.0,0,1062,[0],stimuli/0000101.jpg,428811,prediction_trial,246,image-keyboard-response,
53,Control,True,1,True,True,001,1,1,True,True,True,True,101,0.0-223.0,1,570,[1],stimuli/1001101.jpg,429771,prediction_trial,248,image-keyboard-response,
53,Control,False,0,True,True,000,2,2,False,True,False,True,101,0.0-225.0,0,1091,[2],stimuli/2000101.jpg,431251,prediction_trial,250,image-keyboard-response,
53,Control,True,1,True,True,001,0,0,True,True,True,True,000,0.0-227.0,0,514,[0],stimuli/0001000.jpg,432319,prediction_trial,252,image-keyboard-response,
53,Control,True,1,False,False,111,0,0,False,False,False,True,101,0.0-229.0,0,1034,[0],stimuli/0111101.jpg,433659,prediction_trial,254,image-keyboard-response,
53,Control,True,1,False,True,100,0,0,False,True,False,True,110,0.0-231.0,0,1325,[0],stimuli/0100110.jpg,435370,prediction_trial,256,image-keyboard-response,
53,Control,True,1,False,True,100,0,0,False,True,True,True,001,0.0-233.0,0,581,[0],stimuli/0100001.jpg,436318,prediction_trial,258,image-keyboard-response,
53,Control,False,0,False,False,111,1,1,False,False,False,True,110,0.0-235.0,0,2163,[1],stimuli/1111110.jpg,438822,prediction_trial,260,image-keyboard-response,
53,Control,True,1,True,True,001,1,1,True,True,True,True,001,0.0-237.0,1,587,[1],stimuli/1001001.jpg,439876,prediction_trial,262,image-keyboard-response,
53,Control,True,1,True,True,101,1,1,True,True,True,True,101,0.0-239.0,1,479,[1],stimuli/1101101.jpg,440650,prediction_trial,264,image-keyboard-response,
53,Control,True,1,True,True,000,2,2,False,True,False,True,001,0.0-241.0,2,667,[2],stimuli/2000001.jpg,441670,prediction_trial,266,image-keyboard-response,
53,Control,True,1,True,True,000,1,1,False,True,False,True,010,0.0-243.0,1,706,[1],stimuli/1000010.jpg,442783,prediction_trial,268,image-keyboard-response,
53,Control,True,1,False,False,110,0,0,False,False,True,True,010,0.0-245.0,0,669,[0],stimuli/0110010.jpg,443755,prediction_trial,270,image-keyboard-response,
53,Control,True,1,False,False,101,0,0,False,False,False,True,100,0.0-247.0,0,703,[0],stimuli/0101100.jpg,444775,prediction_trial,272,image-keyboard-response,
53,Control,False,0,True,True,001,1,1,False,True,False,True,111,0.0-249.0,0,1048,[1],stimuli/1001111.jpg,446418,prediction_trial,274,image-keyboard-response,
53,Control,True,1,False,True,100,0,0,False,True,False,True,100,0.0-251.0,0,620,[0],stimuli/0100100.jpg,447510,prediction_trial,276,image-keyboard-response,
53,Control,True,1,False,False,011,1,1,False,False,False,True,011,0.0-253.0,1,882,[1],stimuli/1011011.jpg,448756,prediction_trial,278,image-keyboard-response,
53,Control,True,1,False,False,111,1,1,False,False,True,True,000,0.0-255.0,1,535,[1],stimuli/1111000.jpg,449813,prediction_trial,280,image-keyboard-response,
53,Control,True,1,False,False,110,0,0,False,False,False,True,101,0.0-257.0,0,866,[0],stimuli/0110101.jpg,451048,prediction_trial,282,image-keyboard-response,
53,Control,True,1,False,True,001,2,2,False,True,False,True,101,0.0-259.0,2,2839,[2],stimuli/2001101.jpg,454518,prediction_trial,284,image-keyboard-response,
53,Control,True,1,False,True,001,2,2,False,True,False,True,001,0.0-261.0,2,623,[2],stimuli/2001001.jpg,455551,prediction_trial,286,image-keyboard-response,
53,Control,False,0,True,True,000,1,1,False,True,False,True,011,0.0-263.0,2,1009,[1],stimuli/1000011.jpg,456938,prediction_trial,288,image-keyboard-response,
53,Control,True,1,True,True,101,1,1,True,True,True,True,100,0.0-265.0,1,470,[1],stimuli/1101100.jpg,458230,prediction_trial,290,image-keyboard-response,
53,Control,False,0,False,True,100,0,0,False,True,False,True,111,0.0-267.0,1,706,[0],stimuli/0100111.jpg,459316,prediction_trial,292,image-keyboard-response,
53,Control,True,1,True,True,000,0,0,True,True,True,True,010,0.0-269.0,0,693,[0],stimuli/0000010.jpg,460590,prediction_trial,294,image-keyboard-response,
53,Control,True,1,False,False,111,0,0,False,False,False,True,100,0.0-271.0,0,773,[0],stimuli/0111100.jpg,461751,prediction_trial,296,image-keyboard-response,
53,Control,True,1,True,True,001,0,0,False,True,False,True,110,0.0-273.0,0,1527,[0],stimuli/0001110.jpg,463653,prediction_trial,298,image-keyboard-response,
53,Control,True,1,False,False,111,0,0,False,False,True,True,010,0.0-275.0,0,578,[0],stimuli/0111010.jpg,464606,prediction_trial,300,image-keyboard-response,
53,Control,True,1,True,True,000,0,0,True,True,True,True,011,0.0-277.0,0,470,[0],stimuli/0000011.jpg,465399,prediction_trial,302,image-keyboard-response,
53,Control,True,1,False,False,101,0,0,False,False,False,True,111,0.0-279.0,0,1319,[0],stimuli/0101111.jpg,467094,prediction_trial,304,image-keyboard-response,
53,Control,True,1,False,False,111,1,1,False,False,False,True,011,0.0-281.0,1,1890,[1],stimuli/1111011.jpg,469483,prediction_trial,306,image-keyboard-response,
53,Control,False,0,True,True,001,0,0,False,True,False,True,111,0.0-283.0,1,1660,[0],stimuli/0001111.jpg,471689,prediction_trial,308,image-keyboard-response,
53,Control,True,1,False,False,110,0,0,False,False,True,True,011,0.0-285.0,0,581,[0],stimuli/0110011.jpg,472732,prediction_trial,310,image-keyboard-response,
53,Control,True,1,True,True,001,0,0,False,True,False,True,101,0.0-287.0,0,1921,[0],stimuli/0001101.jpg,475017,prediction_trial,312,image-keyboard-response,
53,Control,True,1,True,True,001,0,0,True,True,True,True,001,0.0-289.0,0,533,[0],stimuli/0001001.jpg,475938,prediction_trial,314,image-keyboard-response,
53,Control,True,1,False,True,001,2,2,False,True,True,True,110,0.0-291.0,2,594,[2],stimuli/2001110.jpg,476932,prediction_trial,316,image-keyboard-response,
80,Control,False,0,True,True,000,0,0,False,True,False,True,111,0.0-5.0,2,2399,[0],stimuli/0000111.jpg,68872,prediction_trial,30,image-keyboard-response,
80,Control,True,1,True,True,010,0,0,True,True,True,True,000,0.0-7.0,0,767,[0],stimuli/0010000.jpg,71184,prediction_trial,32,image-keyboard-response,
80,Control,True,1,True,True,101,1,1,False,True,False,True,011,0.0-9.0,1,1295,[1],stimuli/1101011.jpg,72712,prediction_trial,34,image-keyboard-response,
80,Control,True,1,False,True,010,1,1,False,True,True,True,001,0.0-11.0,1,807,[1],stimuli/1010001.jpg,74208,prediction_trial,36,image-keyboard-response,
80,Control,True,1,True,True,001,0,0,True,True,True,True,011,0.0-13.0,0,887,[0],stimuli/0001011.jpg,75304,prediction_trial,38,image-keyboard-response,
80,Control,True,1,False,False,111,1,1,False,False,True,True,000,0.0-15.0,1,679,[1],stimuli/1111000.jpg,76160,prediction_trial,40,image-keyboard-response,
80,Control,False,0,False,False,110,0,0,False,False,False,True,111,0.0-17.0,2,1336,[0],stimuli/0110111.jpg,77697,prediction_trial,42,image-keyboard-response,
80,Control,True,1,False,True,010,1,1,False,True,False,True,110,0.0-19.0,1,975,[1],stimuli/1010110.jpg,79616,prediction_trial,44,image-keyboard-response,
80,Control,True,1,True,True,000,0,0,True,True,True,True,000,0.0-21.0,0,695,[0],stimuli/0000000.jpg,81304,prediction_trial,46,image-keyboard-response,
80,Control,True,1,False,False,111,0,0,False,False,False,True,100,0.0-23.0,0,1135,[0],stimuli/0111100.jpg,82648,prediction_trial,48,image-keyboard-response,
80,Control,False,0,False,True,001,2,2,False,True,False,True,011,0.0-25.0,1,1159,[2],stimuli/2001011.jpg,84072,prediction_trial,50,image-keyboard-response,
80,Control,True,1,True,True,100,1,1,True,True,True,True,100,0.0-27.0,1,671,[1],stimuli/1100100.jpg,85704,prediction_trial,52,image-keyboard-response,
80,Control,True,1,True,True,011,0,0,True,True,True,True,001,0.0-29.0,0,639,[0],stimuli/0011001.jpg,86576,prediction_trial,54,image-keyboard-response,
80,Control,True,1,False,False,111,1,1,False,False,True,True,100,0.0-31.0,1,639,[1],stimuli/1111100.jpg,87400,prediction_trial,56,image-keyboard-response,
80,Control,True,1,True,True,001,1,1,True,True,True,True,001,0.0-33.0,1,648,[1],stimuli/1001001.jpg,88257,prediction_trial,58,image-keyboard-response,
80,Control,True,1,False,True,001,2,2,False,True,True,True,010,0.0-35.0,2,663,[2],stimuli/2001010.jpg,89120,prediction_trial,60,image-keyboard-response,
80,Control,True,1,False,False,111,0,0,False,False,True,True,011,0.0-37.0,0,575,[0],stimuli/0111011.jpg,89888,prediction_trial,62,image-keyboard-response,
80,Control,True,1,False,False,111,0,0,False,False,True,True,010,0.0-39.0,0,1015,[0],stimuli/0111010.jpg,91104,prediction_trial,64,image-keyboard-response,
80,Control,True,1,False,False,101,0,0,False,False,True,True,010,0.0-41.0,0,631,[0],stimuli/0101010.jpg,91906,prediction_trial,66,image-keyboard-response,
80,Control,True,1,True,True,001,0,0,False,True,False,True,100,0.0-43.0,0,1431,[0],stimuli/0001100.jpg,93496,prediction_trial,68,image-keyboard-response,
80,Control,False,0,True,True,101,1,1,False,True,False,True,110,0.0-45.0,0,1279,[1],stimuli/1101110.jpg,94888,prediction_trial,70,image-keyboard-response,
80,Control,True,1,True,True,000,2,2,True,True,True,True,100,0.0-47.0,2,2079,[2],stimuli/2000100.jpg,97080,prediction_trial,72,image-keyboard-response,
80,Control,False,0,False,False,111,0,0,False,False,False,True,101,0.0-49.0,2,1192,[0],stimuli/0111101.jpg,98537,prediction_trial,74,image-keyboard-response,
80,Control,True,1,True,True,000,1,1,True,True,True,True,000,0.0-51.0,1,815,[1],stimuli/1000000.jpg,99704,prediction_trial,76,image-keyboard-response,
80,Control,True,1,False,False,110,0,0,False,False,True,True,000,0.0-53.0,0,735,[0],stimuli/0110000.jpg,100648,prediction_trial,78,image-keyboard-response,
