workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,internal_node_id,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,error
2,Pilot (test data collection),False,0,True,True,000,1,1,False,False,False,False,111,0.0-185.0,0,71,[1],stimuli/1000111.jpg,158981,prediction_trial,216,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,000,1,1,False,False,False,False,110,0.0-187.0,1,24,[1],stimuli/1000110.jpg,159203,prediction_trial,218,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,001,1,1,True,True,True,True,001,0.0-189.0,1,47,[1],stimuli/1001001.jpg,159425,prediction_trial,220,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,True,True,000,0.0-191.0,0,9,"[2, 0, 1]",stimuli/1111000.jpg,159586,prediction_trial,222,image-keyboard-response,
2,Pilot (test data collection),False,0,False,True,100,0,0,False,False,False,False,110,0.0-193.0,2,79,[0],stimuli/0100110.jpg,159840,prediction_trial,224,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,2,False,False,False,False,011,0.0-195.0,0,4,"[0, 1, 2]",stimuli/2111011.jpg,159962,prediction_trial,226,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,011,0,0,False,False,False,False,111,0.0-197.0,0,32,[0],stimuli/0011111.jpg,160174,prediction_trial,228,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,0,False,False,False,False,111,0.0-199.0,0,87,"[0, 1, 2]",stimuli/0111111.jpg,160417,prediction_trial,230,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,101,0,0,False,False,False,False,111,0.0-201.0,2,4,"[2, 0]",stimuli/0101111.jpg,160529,prediction_trial,232,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,011,1,2,False,False,True,True,001,0.0-203.0,2,47,"[1, 2]",stimuli/1011001.jpg,160753,prediction_trial,234,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,0,False,False,False,False,101,0.0-205.0,2,82,"[0, 1, 2]",stimuli/2111101.jpg,160984,prediction_trial,236,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,101,2,2,False,False,False,False,101,0.0-207.0,2,99,"[0, 2]",stimuli/2101101.jpg,161234,prediction_trial,238,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,001,0,0,True,True,True,True,011,0.0-209.0,0,60,[0],stimuli/0001011.jpg,161379,prediction_trial,240,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,1,0,False,False,False,False,111,0.0-211.0,0,91,"[1, 2, 0]",stimuli/1111111.jpg,161614,prediction_trial,242,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,000,0,0,True,True,True,True,001,0.0-213.0,0,120,[0],stimuli/0000001.jpg,161855,prediction_trial,244,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,False,False,011,0.0-215.0,2,63,"[1, 2, 0]",stimuli/1111011.jpg,162007,prediction_trial,246,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,True,True,101,0.0-217.0,2,74,"[0, 2, 1]",stimuli/1111101.jpg,162245,prediction_trial,248,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,2,False,False,True,True,000,0.0-219.0,2,111,"[0, 1, 2]",stimuli/0111000.jpg,162457,prediction_trial,250,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,110,1,1,False,False,True,True,100,0.0-221.0,0,34,"[0, 1]",stimuli/1110100.jpg,162571,prediction_trial,252,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,1,False,False,False,False,111,0.0-223.0,0,76,"[0, 1, 2]",stimuli/0111111.jpg,162817,prediction_trial,254,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,2,False,False,True,True,000,0.0-225.0,2,5,"[0, 2, 1]",stimuli/2111000.jpg,162956,prediction_trial,256,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,1,False,False,True,True,001,0.0-227.0,2,67,"[0, 1, 2]",stimuli/0111001.jpg,163187,prediction_trial,258,image-keyboard-response,
2,Pilot (test data collection),False,0,False,True,001,2,2,False,True,True,True,000,0.0-229.0,0,12,[2],stimuli/2001000.jpg,163296,prediction_trial,260,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,010,2,2,True,True,True,True,000,0.0-231.0,0,31,[2],stimuli/2010000.jpg,163511,prediction_trial,262,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,1,False,False,False,False,101,0.0-233.0,0,93,"[0, 1, 2]",stimuli/2111101.jpg,163761,prediction_trial,264,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,100,1,1,True,True,True,True,101,0.0-235.0,2,53,[1],stimuli/1100101.jpg,163897,prediction_trial,266,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,2,False,False,False,False,111,0.0-237.0,2,125,"[2, 0, 1]",stimuli/2111111.jpg,164135,prediction_trial,268,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,1,0,False,False,True,True,001,0.0-239.0,0,55,"[2, 1, 0]",stimuli/1111001.jpg,164245,prediction_trial,270,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,2,False,False,False,False,011,0.0-241.0,2,0,"[0, 1, 2]",stimuli/2111011.jpg,164384,prediction_trial,272,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,True,True,101,0.0-243.0,2,60,"[0, 2, 1]",stimuli/1111101.jpg,164616,prediction_trial,274,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,101,0,2,False,False,True,True,010,0.0-245.0,2,115,"[2, 0]",stimuli/0101010.jpg,164850,prediction_trial,276,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,000,2,2,True,True,True,True,100,0.0-247.0,0,42,[2],stimuli/2000100.jpg,164959,prediction_trial,278,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,1,0,False,False,True,True,101,0.0-249.0,0,100,"[0, 2, 1]",stimuli/1111101.jpg,165203,prediction_trial,280,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,011,1,1,False,False,False,False,110,0.0-251.0,2,67,"[2, 1]",stimuli/1011110.jpg,165338,prediction_trial,282,image-keyboard-response,
